"position","const","created","modified","description","Title","Title.type","Directors","ForPeopleNotSheeple.rated","IMDb.Rating","Runtime..mins.","Year","Genres","Num..Votes","Release.Date..month.day.year.","URL","id"
7235,"tt0115641","Thu Apr 25 02:59:59 2013","Thu Apr 25 02:59:59 2013","","Beavis and Butt-Head Do America","Feature Film","Mike Judge, Mike DeSeve",NA,6.8,81,"1996","animation, adventure, comedy, crime",40915,"1996-12-15","http://www.imdb.com/title/tt0115641/","0115641"
2281,"tt0101587","Mon Apr 22 18:30:53 2013","Mon Apr 22 18:30:53 2013","","City Slickers","Feature Film","Ron Underwood",5,6.7,113,"1991","comedy",37497,"1991-06-07","http://www.imdb.com/title/tt0101587/","0101587"
5930,"tt0070634","Mon Apr 22 18:41:22 2013","Mon Apr 22 18:41:22 2013","","The Satanic Rites of Dracula","Feature Film","Alan Gibson",NA,5.5,87,"1973","horror",3611,"1973-11-03","http://www.imdb.com/title/tt0070634/","0070634"
8725,"tt1094661","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","Coco Chanel","TV Movie","Christian Duguay",NA,6.9,139,"2008","history, romance",2847,"2008-09-13","http://www.imdb.com/title/tt1094661/","1094661"
1659,"tt0088161","Mon Apr 22 18:29:04 2013","Mon Apr 22 18:29:04 2013","","Splash","Feature Film","Ron Howard",NA,6.2,111,"1984","comedy, fantasy, romance",51592,"1984-03-09","http://www.imdb.com/title/tt0088161/","0088161"
3565,"tt0080923","Mon Apr 22 18:34:45 2013","Mon Apr 22 18:34:45 2013","","Inferno","Feature Film","Dario Argento",NA,6.7,107,"1980","horror, mystery",11457,"1980-02-07","http://www.imdb.com/title/tt0080923/","0080923"
1383,"tt0790686","Mon Apr 22 18:27:59 2013","Mon Apr 22 18:27:59 2013","","Mirrors","Feature Film","Alexandre Aja",NA,6.2,110,"2008","horror, mystery",81915,"2008-08-14","http://www.imdb.com/title/tt0790686/","0790686"
4635,"tt0098471","Mon Apr 22 18:38:23 2013","Mon Apr 22 18:38:23 2013","","Three Fugitives","Feature Film","Francis Veber",NA,6,96,"1989","action, comedy",8179,"1989-01-27","http://www.imdb.com/title/tt0098471/","0098471"
8080,"tt0073193","Mon Apr 29 17:39:46 2013","Mon Apr 29 17:39:46 2013","","Janis","Documentary","Howard Alk",NA,7.8,96,"1974","documentary, biography, music",538,"1974-10-18","http://www.imdb.com/title/tt0073193/","0073193"
1132,"tt0432348","Mon Apr 22 18:27:28 2013","Mon Apr 22 18:27:28 2013","","Saw II","Feature Film","Darren Lynn Bousman",5,6.6,93,"2005","crime, horror",178252,"2005-10-28","http://www.imdb.com/title/tt0432348/","0432348"
1518,"tt0272338","Mon Apr 22 18:28:27 2013","Mon Apr 22 18:28:27 2013","","Punch-Drunk Love","Feature Film","Paul Thomas Anderson",4,7.3,95,"2002","comedy, drama, romance",102959,"2002-05-19","http://www.imdb.com/title/tt0272338/","0272338"
4024,"tt1430612","Mon Apr 22 18:36:19 2013","Mon Apr 22 18:36:19 2013","","Brick Mansions","Feature Film","Camille Delamarre",NA,5.7,90,"2014","action, crime, drama, thriller",29062,"2014-04-23","http://www.imdb.com/title/tt1430612/","1430612"
4850,"tt0097179","Mon Apr 22 18:38:54 2013","Mon Apr 22 18:38:54 2013","","DeepStar Six","Feature Film","Sean S. Cunningham",NA,5.1,105,"1989","action, horror, sci_fi, thriller",6678,"1989-01-13","http://www.imdb.com/title/tt0097179/","0097179"
7091,"tt1129423","Thu Apr 25 02:59:57 2013","Thu Apr 25 02:59:57 2013","","Fireproof","Feature Film","Alex Kendrick",5,6.5,122,"2008","drama, romance",15854,"2008-09-26","http://www.imdb.com/title/tt1129423/","1129423"
8798,"tt0109779","Mon Apr 29 19:23:52 2013","Mon Apr 29 19:23:52 2013","","Fatherland","TV Movie","Christopher Menaul",NA,6.5,106,"1994","drama, fantasy, romance, sci_fi, thriller",4282,"1994-11-26","http://www.imdb.com/title/tt0109779/","0109779"
229,"tt0175142","Mon Apr 22 18:23:55 2013","Mon Apr 22 18:23:55 2013","","Scary Movie","Feature Film","Keenen Ivory Wayans",5,6.2,88,"2000","comedy",176587,"2000-07-07","http://www.imdb.com/title/tt0175142/","0175142"
675,"tt1713476","Mon Apr 22 18:26:03 2013","Mon Apr 22 18:26:03 2013","","The Bay","Feature Film","Barry Levinson",NA,5.6,84,"2012","horror, sci_fi, thriller",18903,"2012-09-13","http://www.imdb.com/title/tt1713476/","1713476"
1752,"tt0312004","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","The Curse of the Were-Rabbit","Feature Film","Steve Box, Nick Park",NA,7.5,85,"2005","animation, comedy, family, mystery",92176,"2005-09-04","http://www.imdb.com/title/tt0312004/","0312004"
3301,"tt0109287","Mon Apr 22 18:34:18 2013","Mon Apr 22 18:34:18 2013","","Blank Check","Feature Film","Rupert Wainwright",NA,5.1,93,"1994","comedy, family",13172,"1994-02-11","http://www.imdb.com/title/tt0109287/","0109287"
3801,"tt0302674","Mon Apr 22 18:35:49 2013","Mon Apr 22 18:35:49 2013","","Gerry","Feature Film","Gus Van Sant",NA,6.2,103,"2002","adventure, drama, mystery",14590,"2002-01-12","http://www.imdb.com/title/tt0302674/","0302674"
4955,"tt0105810","Mon Apr 22 18:38:55 2013","Mon Apr 22 18:38:55 2013","","Where the Day Takes You","Feature Film","Marc Rocco",NA,6.8,105,"1991","crime, drama, thriller",2352,"1991","http://www.imdb.com/title/tt0105810/","0105810"
614,"tt0413099","Mon Apr 22 18:26:02 2013","Mon Apr 22 18:26:02 2013","","Evan Almighty","Feature Film","Tom Shadyac",NA,5.4,96,"2007","comedy, family, fantasy",109820,"2007-06-21","http://www.imdb.com/title/tt0413099/","0413099"
540,"tt0073629","Mon Apr 22 18:26:01 2013","Mon Apr 22 18:26:01 2013","","The Rocky Horror Picture Show","Feature Film","Jim Sharman",6,7.4,100,"1975","comedy, musical",96534,"1975-08-14","http://www.imdb.com/title/tt0073629/","0073629"
8971,"tt0284450","Mon Apr 29 19:23:54 2013","Mon Apr 29 19:23:54 2013","","Salem Witch Trials","TV Movie","Joseph Sargent",NA,6.2,240,"2002","drama, history",470,"2002-12-24","http://www.imdb.com/title/tt0284450/","0284450"
9171,"tt0086590","Mon Apr 29 19:24:20 2013","Mon Apr 29 19:24:20 2013","","The Wind in the Willows","TV Movie","Mark Hall, Chris Taylor",NA,7.9,79,"1983","animation, adventure, family, fantasy",805,"1983-12-27","http://www.imdb.com/title/tt0086590/","0086590"
6748,"tt0159365","Mon Apr 22 22:45:12 2013","Mon Apr 22 22:45:12 2013","","Cold Mountain","Feature Film","Anthony Minghella",7,7.2,154,"2003","drama, history, romance, war",113845,"2003-12-25","http://www.imdb.com/title/tt0159365/","0159365"
5163,"tt0120490","Mon Apr 22 18:39:25 2013","Mon Apr 22 18:39:25 2013","","Welcome to Sarajevo","Feature Film","Michael Winterbottom",NA,6.9,103,"1997","drama, war",5680,"1997-05-09","http://www.imdb.com/title/tt0120490/","0120490"
8932,"tt0250581","Mon Apr 29 19:23:54 2013","Mon Apr 29 19:23:54 2013","","Life with Judy Garland: Me and My Shadows","TV Movie","Robert Allan Ackerman",NA,7.9,170,"2001","biography, drama, music, musical",1665,"2001-02-25","http://www.imdb.com/title/tt0250581/","0250581"
1066,"tt0082198","Mon Apr 22 18:27:26 2013","Mon Apr 22 18:27:26 2013","","Conan the Barbarian","Feature Film","John Milius",8,6.9,129,"1982","adventure, fantasy",107823,"1982-04-02","http://www.imdb.com/title/tt0082198/","0082198"
3136,"tt0328099","Mon Apr 22 18:33:50 2013","Mon Apr 22 18:33:50 2013","","Malibu's Most Wanted","Feature Film","John Whitesell",NA,5.1,86,"2003","comedy, crime",15535,"2003-04-10","http://www.imdb.com/title/tt0328099/","0328099"
1222,"tt1512235","Mon Apr 22 18:27:29 2013","Mon Apr 22 18:27:29 2013","","Super","Feature Film","James Gunn",8,6.8,96,"2010","comedy, crime",57926,"2010-09-10","http://www.imdb.com/title/tt1512235/","1512235"
659,"tt1093357","Mon Apr 22 18:26:03 2013","Mon Apr 22 18:26:03 2013","","The Darkest Hour","Feature Film","Chris Gorak",NA,4.9,89,"2011","action, drama, horror, sci_fi, thriller",47387,"2011-12-22","http://www.imdb.com/title/tt1093357/","1093357"
2470,"tt0096061","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","Scrooged","Feature Film","Richard Donner",NA,7,101,"1988","comedy, drama, fantasy",56491,"1988-11-23","http://www.imdb.com/title/tt0096061/","0096061"
9430,"tt0388245","Mon Apr 29 19:24:56 2013","Mon Apr 29 19:24:56 2013","","Marking Time","TV Movie","Cherie Nowlan",NA,8.2,230,"2003","drama",186,"2003-11-09","http://www.imdb.com/title/tt0388245/","0388245"
8789,"tt0112701","Mon Apr 29 19:23:52 2013","Mon Apr 29 19:23:52 2013","","Cold Comfort Farm","TV Movie","John Schlesinger",NA,7.3,95,"1995","comedy, romance",5516,"1995-01-01","http://www.imdb.com/title/tt0112701/","0112701"
6892,"tt1656190","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","Safe","Feature Film","Boaz Yakin",NA,6.5,94,"2012","action, crime, thriller",77528,"2012-04-16","http://www.imdb.com/title/tt1656190/","1656190"
1283,"tt0106856","Mon Apr 22 18:27:58 2013","Mon Apr 22 18:27:58 2013","","Falling Down","Feature Film","Joel Schumacher",9,7.6,113,"1993","drama, thriller",129037,"1993-02-26","http://www.imdb.com/title/tt0106856/","0106856"
2221,"tt1107365","Mon Apr 22 18:29:59 2013","Mon Apr 22 18:29:59 2013","","Open Season 2","Feature Film","Matthew O'Callaghan, Todd Wilderman",NA,5.6,76,"2008","animation, adventure, comedy, family",14905,"2008-09-24","http://www.imdb.com/title/tt1107365/","1107365"
5313,"tt0191074","Mon Apr 22 18:39:52 2013","Mon Apr 22 18:39:52 2013","","New Best Friend","Feature Film","Zoe Clarke-Williams",NA,5.3,91,"2002","drama, mystery, thriller",2827,"2002-04-12","http://www.imdb.com/title/tt0191074/","0191074"
3225,"tt0302297","Mon Apr 22 18:33:51 2013","Mon Apr 22 18:33:51 2013","","After School Special","Feature Film","David Mickey Evans",NA,4.9,90,"2003","comedy",5054,"2003-05-15","http://www.imdb.com/title/tt0302297/","0302297"
1915,"tt0120885","Mon Apr 22 18:29:31 2013","Mon Apr 22 18:29:31 2013","","Wag the Dog","Feature Film","Barry Levinson",5,7.1,97,"1997","comedy, drama",65328,"1997-12-17","http://www.imdb.com/title/tt0120885/","0120885"
2370,"tt1477715","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","This Is It","Documentary","Kenny Ortega",NA,7.3,111,"2009","documentary, music",32231,"2009-10-28","http://www.imdb.com/title/tt1477715/","1477715"
964,"tt0200465","Mon Apr 22 18:27:03 2013","Mon Apr 22 18:27:03 2013","","The Bank Job","Feature Film","Roger Donaldson",5,7.3,111,"2008","crime, drama, thriller",146789,"2008-02-19","http://www.imdb.com/title/tt0200465/","0200465"
8683,"tt0084314","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","Mazes and Monsters","TV Movie","Steven Hilliard Stern",NA,4.2,100,"1982","drama, fantasy",2290,"1982-12-28","http://www.imdb.com/title/tt0084314/","0084314"
5225,"tt0089348","Mon Apr 22 18:39:50 2013","Mon Apr 22 18:39:50 2013","","Invasion U.S.A.","Feature Film","Joseph Zito",NA,5.3,107,"1985","action, thriller",5626,"1985-09-27","http://www.imdb.com/title/tt0089348/","0089348"
4475,"tt0120701","Mon Apr 22 18:37:49 2013","Mon Apr 22 18:37:49 2013","","Holy Man","Feature Film","Stephen Herek",NA,4.8,114,"1998","comedy, drama",15682,"1998-10-09","http://www.imdb.com/title/tt0120701/","0120701"
7762,"tt0430308","Mon Apr 29 17:38:35 2013","Mon Apr 29 17:38:35 2013","","Get Rich or Die Tryin'","Feature Film","Jim Sheridan",NA,4.9,117,"2005","biography, crime, drama, music",33032,"2005-11-09","http://www.imdb.com/title/tt0430308/","0430308"
6925,"tt1588334","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","Jeff, Who Lives at Home","Feature Film","Jay Duplass, Mark Duplass",NA,6.5,83,"2011","comedy, drama",54350,"2011-09-14","http://www.imdb.com/title/tt1588334/","1588334"
8744,"tt2584090","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","Browsers","TV Movie","Don Scardino",7,4,NA,"2013","comedy, musical",145,"2013-04-19","http://www.imdb.com/title/tt2584090/","2584090"
3731,"tt0211938","Mon Apr 22 18:35:48 2013","Mon Apr 22 18:35:48 2013","","Bait","Feature Film","Antoine Fuqua",NA,5.7,119,"2000","action, crime, thriller",8691,"2000-08-29","http://www.imdb.com/title/tt0211938/","0211938"
4476,"tt0120596","Mon Apr 22 18:37:49 2013","Mon Apr 22 18:37:49 2013","","The Bachelor","Feature Film","Gary Sinyor",NA,5,101,"1999","comedy",14242,"1999-11-03","http://www.imdb.com/title/tt0120596/","0120596"
1814,"tt1156466","Mon Apr 22 18:29:06 2013","Mon Apr 22 18:29:06 2013","","Undisputed 3: Redemption","Feature Film","Isaac Florentine",NA,7.5,96,"2010","action, crime, drama, sport",25179,"2010-04-17","http://www.imdb.com/title/tt1156466/","1156466"
5593,"tt0077270","Mon Apr 22 18:40:48 2013","Mon Apr 22 18:40:48 2013","","The Boys in Company C","Feature Film","Sidney J. Furie",7,7,125,"1978","drama, war",2078,"1978-02-02","http://www.imdb.com/title/tt0077270/","0077270"
8492,"tt1671630","Mon Apr 29 18:17:02 2013","Mon Apr 29 18:17:02 2013","","For Neda","Documentary","Antony Thomas",NA,8.1,NA,"2010","documentary, biography, history",170,"2010-06-14","http://www.imdb.com/title/tt1671630/","1671630"
9238,"tt0091970","Mon Apr 29 19:24:20 2013","Mon Apr 29 19:24:20 2013","","Agatha Christie's Miss Marple: Sleeping Murder","TV Movie","John Davies",NA,7.7,102,"1987","crime, drama, mystery",949,"1987-01-11","http://www.imdb.com/title/tt0091970/","0091970"
788,"tt0499448","Mon Apr 22 18:26:35 2013","Mon Apr 22 18:26:35 2013","","The Chronicles of Narnia: Prince Caspian","Feature Film","Andrew Adamson",NA,6.6,150,"2008","action, adventure, family, fantasy",138918,"2008-05-09","http://www.imdb.com/title/tt0499448/","0499448"
4349,"tt1003010","Mon Apr 22 18:37:15 2013","Mon Apr 22 18:37:15 2013","","Fling","Feature Film","John Stewart Muller",NA,6.1,98,"2008","drama, romance, thriller",1365,"2008-10-18","http://www.imdb.com/title/tt1003010/","1003010"
3638,"tt0117350","Mon Apr 22 18:35:17 2013","Mon Apr 22 18:35:17 2013","","Plump Fiction","Feature Film","Bob Koherr",NA,2.7,82,"1997","comedy, crime",3234,"1997-05-23","http://www.imdb.com/title/tt0117350/","0117350"
1914,"tt0119978","Mon Apr 22 18:29:31 2013","Mon Apr 22 18:29:31 2013","","The Rainmaker","Feature Film","Francis Ford Coppola",7,7.1,135,"1997","crime, drama, thriller",43241,"1997-11-18","http://www.imdb.com/title/tt0119978/","0119978"
7993,"tt0790663","Mon Apr 29 17:39:19 2013","Mon Apr 29 17:39:19 2013","","The First Grader","Feature Film","Justin Chadwick",NA,7.4,103,"2010","biography, drama",2817,"2010-09-04","http://www.imdb.com/title/tt0790663/","0790663"
1884,"tt0103060","Mon Apr 22 18:29:30 2013","Mon Apr 22 18:29:30 2013","","Teenage Mutant Ninja Turtles II: The Secret of the Ooze","Feature Film","Michael Pressman",NA,6,88,"1991","action, adventure, comedy, family, sci_fi",40750,"1991-03-22","http://www.imdb.com/title/tt0103060/","0103060"
8682,"tt0095368","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","The Incredible Hulk Returns","TV Movie","Nicholas Corea",NA,5.7,100,"1988","action, adventure, drama, sci_fi",1876,"1988-05-22","http://www.imdb.com/title/tt0095368/","0095368"
2267,"tt0093148","Mon Apr 22 18:30:53 2013","Mon Apr 22 18:30:53 2013","","Harry and the Hendersons","Feature Film","William Dear",4,5.9,110,"1987","comedy, family, fantasy",22468,"1987-06-05","http://www.imdb.com/title/tt0093148/","0093148"
4340,"tt0758786","Mon Apr 22 18:37:15 2013","Mon Apr 22 18:37:15 2013","","Stuck","Feature Film","Stuart Gordon",NA,6.5,85,"2007","comedy, drama, thriller",8034,"2007-08-01","http://www.imdb.com/title/tt0758786/","0758786"
7938,"tt0424908","Mon Apr 29 17:39:18 2013","Mon Apr 29 17:39:18 2013","","Copying Beethoven","Feature Film","Agnieszka Holland",NA,6.8,104,"2006","biography, drama, music",10683,"2006-07-30","http://www.imdb.com/title/tt0424908/","0424908"
3298,"tt0107497","Mon Apr 22 18:34:18 2013","Mon Apr 22 18:34:18 2013","","Malice","Feature Film","Harold Becker",NA,6.4,107,"1993","crime, mystery, thriller",17415,"1993-09-29","http://www.imdb.com/title/tt0107497/","0107497"
271,"tt0417741","Mon Apr 22 18:23:56 2013","Mon Apr 22 18:23:56 2013","","Harry Potter and the Half-Blood Prince","Feature Film","David Yates",6,7.5,153,"2009","adventure, family, fantasy, mystery",292015,"2009-07-06","http://www.imdb.com/title/tt0417741/","0417741"
8706,"tt1073510","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","Prayers for Bobby","TV Movie","Russell Mulcahy",NA,8.1,90,"2009","biography, drama",10850,"2009-01-21","http://www.imdb.com/title/tt1073510/","1073510"
8589,"tt0079844","Mon Apr 29 19:23:23 2013","Mon Apr 29 19:23:23 2013","","Salem's Lot","TV Movie","Tobe Hooper",NA,6.8,184,"1979","horror",13797,"1979-11-17","http://www.imdb.com/title/tt0079844/","0079844"
3269,"tt0085154","Mon Apr 22 18:34:18 2013","Mon Apr 22 18:34:18 2013","","All the Right Moves","Feature Film","Michael Chapman",5,5.9,91,"1983","drama, romance, sport",11720,"1983-10-21","http://www.imdb.com/title/tt0085154/","0085154"
9146,"tt0194947","Mon Apr 29 19:24:19 2013","Mon Apr 29 19:24:19 2013","","Horatio Hornblower: The Fire Ship","TV Movie","Andrew Grieve",NA,8.2,93,"1998","adventure, drama, war",2965,"1998-11-18","http://www.imdb.com/title/tt0194947/","0194947"
2507,"tt0118998","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","Doctor Dolittle","Feature Film","Betty Thomas",NA,5.3,85,"1998","comedy, family, fantasy",69378,"1998-06-13","http://www.imdb.com/title/tt0118998/","0118998"
8256,"tt0329575","Mon Apr 29 18:16:31 2013","Mon Apr 29 18:16:31 2013","","Seabiscuit","Feature Film","Gary Ross",7,7.3,140,"2003","drama, history, sport",55695,"2003-07-22","http://www.imdb.com/title/tt0329575/","0329575"
8031,"tt0413615","Mon Apr 29 17:39:45 2013","Mon Apr 29 17:39:45 2013","","Unforgivable Blackness: The Rise and Fall of Jack Johnson","Documentary","Ken Burns",7,8.4,214,"2004","documentary, biography, sport",974,"2004-09-04","http://www.imdb.com/title/tt0413615/","0413615"
2956,"tt0455499","Mon Apr 22 18:33:23 2013","Mon Apr 22 18:33:23 2013","","Garfield: A Tail of Two Kitties","Feature Film","Tim Hill",NA,5,78,"2006","comedy, family, fantasy",24948,"2006-06-15","http://www.imdb.com/title/tt0455499/","0455499"
58,"tt1104001","Mon Apr 22 18:23:20 2013","Mon Apr 22 18:23:20 2013","","TRON: Legacy","Feature Film","Joseph Kosinski",6,6.8,125,"2010","action, adventure, fantasy, sci_fi",251731,"2010-11-30","http://www.imdb.com/title/tt1104001/","1104001"
3879,"tt0103978","Mon Apr 22 18:36:17 2013","Mon Apr 22 18:36:17 2013","","Class Act","Feature Film","Randall Miller",NA,5.9,98,"1992","comedy",3801,"1992-06-05","http://www.imdb.com/title/tt0103978/","0103978"
5950,"tt0077629","Mon Apr 22 18:41:46 2013","Mon Apr 22 18:41:46 2013","","Gray Lady Down","Feature Film","David Greene",NA,6.2,111,"1978","adventure, drama, history, thriller",1913,"1978-03-10","http://www.imdb.com/title/tt0077629/","0077629"
1740,"tt0377471","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","Be Cool","Feature Film","F. Gary Gray",NA,5.6,118,"2005","comedy, crime, music",57821,"2005-03-04","http://www.imdb.com/title/tt0377471/","0377471"
6974,"tt1703148","Thu Apr 25 02:59:03 2013","Thu Apr 25 02:59:03 2013","","The Hunter","Feature Film","Daniel Nettheim",6,6.8,102,"2011","adventure, drama, thriller",28212,"2011-09-09","http://www.imdb.com/title/tt1703148/","1703148"
4018,"tt0086429","Mon Apr 22 18:36:19 2013","Mon Apr 22 18:36:19 2013","","Testament","Feature Film","Lynne Littman",NA,7.1,90,"1983","drama, sci_fi",4362,"1983-11-04","http://www.imdb.com/title/tt0086429/","0086429"
254,"tt0415306","Mon Apr 22 18:23:56 2013","Mon Apr 22 18:23:56 2013","","Talladega Nights: The Ballad of Ricky Bobby","Feature Film","Adam McKay",NA,6.5,108,"2006","action, comedy, sport",121938,"2006-07-26","http://www.imdb.com/title/tt0415306/","0415306"
1104,"tt0218922","Mon Apr 22 18:27:27 2013","Mon Apr 22 18:27:27 2013","","Original Sin","Feature Film","Michael Cristofer",6,6,116,"2001","drama, mystery, romance, thriller",42773,"2001-07-11","http://www.imdb.com/title/tt0218922/","0218922"
2186,"tt1582248","Mon Apr 22 18:29:59 2013","Mon Apr 22 18:29:59 2013","","Puncture","Feature Film","Adam Kassen, Mark Kassen",6,6.9,100,"2011","drama",17888,"2011-04-21","http://www.imdb.com/title/tt1582248/","1582248"
1558,"tt0481141","Mon Apr 22 18:28:27 2013","Mon Apr 22 18:28:27 2013","","No Reservations","Feature Film","Scott Hicks",NA,6.3,104,"2007","comedy, drama, romance",56391,"2007-07-25","http://www.imdb.com/title/tt0481141/","0481141"
8942,"tt0108108","Mon Apr 29 19:23:54 2013","Mon Apr 29 19:23:54 2013","","Sharpe's Rifles","TV Movie","Tom Clegg",NA,7.9,102,"1993","action, adventure, history, war",2758,"1993-05-05","http://www.imdb.com/title/tt0108108/","0108108"
1519,"tt0280380","Mon Apr 22 18:28:27 2013","Mon Apr 22 18:28:27 2013","","Trapped","Feature Film","Luis Mandoki",NA,6.2,106,"2002","crime, drama, thriller",18879,"2002-09-20","http://www.imdb.com/title/tt0280380/","0280380"
3019,"tt0410764","Mon Apr 22 18:33:24 2013","Mon Apr 22 18:33:24 2013","","Tideland","Feature Film","Terry Gilliam",NA,6.6,120,"2005","drama, fantasy, horror",25825,"2005-09-09","http://www.imdb.com/title/tt0410764/","0410764"
9478,"tt0430074","Mon Apr 29 19:24:56 2013","Mon Apr 29 19:24:56 2013","","Falcon Beach","TV Movie","Bill Corcoran",NA,6.7,NA,"2005","drama",190,"2005-01-29","http://www.imdb.com/title/tt0430074/","0430074"
7879,"tt1104083","Mon Apr 29 17:39:17 2013","Mon Apr 29 17:39:17 2013","","Little Ashes","Feature Film","Paul Morrison",NA,6.6,112,"2008","biography, drama, romance",7114,"2008-10-07","http://www.imdb.com/title/tt1104083/","1104083"
1053,"tt0964587","Mon Apr 22 18:27:04 2013","Mon Apr 22 18:27:04 2013","","St. Trinian's","Feature Film","Oliver Parker, Barnaby Thompson",NA,5.8,97,"2007","comedy",17357,"2007-12-10","http://www.imdb.com/title/tt0964587/","0964587"
3770,"tt1152850","Mon Apr 22 18:35:48 2013","Mon Apr 22 18:35:48 2013","","Wendy and Lucy","Feature Film","Kelly Reichardt",NA,7.1,80,"2008","drama",11677,"2008-05-22","http://www.imdb.com/title/tt1152850/","1152850"
6055,"tt0103743","Mon Apr 22 18:41:47 2013","Mon Apr 22 18:41:47 2013","","The Eight Immortals Restaurant: The Untold Story","Feature Film","Danny Lee, Herman Yau",NA,7,96,"1993","comedy, crime, drama, horror, thriller",2270,"1993-05-13","http://www.imdb.com/title/tt0103743/","0103743"
4092,"tt0120004","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","The Relic","Feature Film","Peter Hyams",NA,5.7,110,"1997","horror, mystery, sci_fi, thriller",18343,"1997-01-10","http://www.imdb.com/title/tt0120004/","0120004"
4908,"tt0193364","Mon Apr 22 18:38:55 2013","Mon Apr 22 18:38:55 2013","","The Order","Feature Film","Sheldon Lettich",NA,4.6,89,"2001","action, adventure, comedy",6250,"2001-12-13","http://www.imdb.com/title/tt0193364/","0193364"
5632,"tt0100911","Mon Apr 22 18:40:49 2013","Mon Apr 22 18:40:49 2013","","Welcome Home, Roxy Carmichael","Feature Film","Jim Abrahams",NA,5.9,95,"1990","comedy, drama",3614,"1990-10-12","http://www.imdb.com/title/tt0100911/","0100911"
605,"tt0479884","Mon Apr 22 18:26:02 2013","Mon Apr 22 18:26:02 2013","","Crank","Feature Film","Neveldine, Taylor",7,7,88,"2006","action, crime, thriller",185526,"2006-08-31","http://www.imdb.com/title/tt0479884/","0479884"
7508,"tt0074475","Thu Apr 25 03:01:05 2013","Thu Apr 25 03:01:05 2013","","Embryo","Feature Film","Ralph Nelson",NA,5,104,"1976","horror, sci_fi",882,"1976-05-21","http://www.imdb.com/title/tt0074475/","0074475"
5927,"tt0158714","Mon Apr 22 18:41:22 2013","Mon Apr 22 18:41:22 2013","","Lady Snowblood","Feature Film","Toshiya Fujita",NA,7.7,97,"1973","action, drama, thriller",6508,"1973-12-01","http://www.imdb.com/title/tt0158714/","0158714"
599,"tt0298148","Mon Apr 22 18:26:02 2013","Mon Apr 22 18:26:02 2013","","Shrek 2","Feature Film","Andrew Adamson, Kelly Asbury",5,7.2,93,"2004","animation, adventure, comedy, family, fantasy",289596,"2004-05-15","http://www.imdb.com/title/tt0298148/","0298148"
4555,"tt0119305","Mon Apr 22 18:37:50 2013","Mon Apr 22 18:37:50 2013","","Homegrown","Feature Film","Stephen Gyllenhaal",NA,5.8,102,"1998","comedy, crime, drama, thriller",3985,"1998-04-17","http://www.imdb.com/title/tt0119305/","0119305"
2339,"tt0338094","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","The Haunted Mansion","Feature Film","Rob Minkoff",NA,4.9,88,"2003","comedy, family, fantasy, mystery, thriller",30134,"2003-11-26","http://www.imdb.com/title/tt0338094/","0338094"
6962,"tt0119081","Thu Apr 25 02:59:03 2013","Thu Apr 25 02:59:03 2013","","Event Horizon","Feature Film","Paul Anderson",7,6.7,96,"1997","horror, sci_fi",111751,"1997-08-15","http://www.imdb.com/title/tt0119081/","0119081"
4659,"tt0117427","Mon Apr 22 18:38:23 2013","Mon Apr 22 18:38:23 2013","","Race the Sun","Feature Film","Charles T. Kanganis",NA,5.3,100,"1996","adventure, comedy, drama",2530,"1996-03-22","http://www.imdb.com/title/tt0117427/","0117427"
6901,"tt0105793","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","Wayne's World","Feature Film","Penelope Spheeris",5,7,94,"1992","comedy, music",107198,"1992-02-14","http://www.imdb.com/title/tt0105793/","0105793"
6027,"tt0319728","Mon Apr 22 18:41:47 2013","Mon Apr 22 18:41:47 2013","","The Last Horror Movie","Feature Film","Julian Richards",NA,5.6,80,"2003","horror, thriller",3232,"2003-08-24","http://www.imdb.com/title/tt0319728/","0319728"
7043,"tt0098382","Thu Apr 25 02:59:04 2013","Thu Apr 25 02:59:04 2013","","Star Trek V: The Final Frontier","Feature Film","William Shatner",NA,5.4,107,"1989","action, adventure, sci_fi, thriller",40807,"1989-06-09","http://www.imdb.com/title/tt0098382/","0098382"
5755,"tt0069847","Mon Apr 22 18:40:51 2013","Mon Apr 22 18:40:51 2013","","Carry on Abroad","Feature Film","Gerald Thomas",NA,6.4,88,"1972","comedy",2315,"1972-12-15","http://www.imdb.com/title/tt0069847/","0069847"
